text,text_clean,intent
sản_phẩm khá ok,sản_phẩm khá ok,khen_chat_luong
được uy_tín,được uy_tín,trung_tinh
khá đẹp,khá đẹp,khen_chat_luong
hàng ok lắm ạ,hàng ok lắm ạ,khen_chat_luong
dép đẹp rẻ,dép đẹp rẻ,khen_chat_luong
quá đẹp,quá đẹp,khen_chat_luong
ok la mua còn k,ok la mua còn k,khen_chat_luong
dép quá đẹp quả rẻ mn nên mua nhé,dép quá đẹp quả rẻ mn nên mua nhé,khen_chat_luong
hàng đẹp,hàng đẹp,khen_chat_luong
đúng với mô_tả tuyệt,đúng với mô_tả tuyệt,khen_chat_luong
đúng với mô_tả y e s,đúng với mô_tả y e s,dung_voi_mo_ta
giao hàng nhanh xin k,giao hàng nhanh xin k,khen_giao_hang
quá tuyệt lun mn ạ,quá tuyệt lun mn ạ,khen_chat_luong
sie mà hơi chật,sie mà hơi chật,trung_tinh
bị bong con gấu,bị bong con gấu,trung_tinh
nhưng hơi chật một xíu ko sao,nhưng hơi chật một xíu ko sao,trung_tinh
ảnh một đằng gửi một nẻo,ảnh một đằng gửi một nẻo,trung_tinh
chất_liệu kiểu nhựa êm ý,chất_liệu kiểu nhựa êm ý,khen_chat_luong
dép to mà_còn êm xĩu,dép to mà_còn êm xĩu,khen_chat_luong
tu ôi hong nghĩ với giá k mà đc cái dép ngon v luôn á trời,tu ôi hong nghĩ với giá k mà đc cái dép ngon v luôn á trời,khen_chat_luong
lúc nhận hàng thì hình hơi méo nma hong xao vì nó chỉnh đc,lúc nhận hàng thì hình hơi méo nma hong xao vì nó chỉnh đc,trung_tinh
nói_chung là ok ổn nên mua nhe e,nói_chung là ok ổn nên mua nhe e,khen_chat_luong
chất_liệu giống ảnh,chất_liệu giống ảnh,trung_tinh
màu_sắc màu_sắc giống ảnh,màu_sắc màu_sắc giống ảnh,trung_tinh
đúng với mô_tả đúng ich ang không khác chỗ nào hết,đúng với mô_tả đúng ich ang không khác chỗ nào hết,dung_voi_mo_ta
màu_sắc trắng_tinh luon ạ,màu_sắc trắng_tinh luon ạ,trung_tinh
đúng với mô_tả không hề,đúng với mô_tả không hề,dung_voi_mo_ta
đúng với mô_tả đứng,đúng với mô_tả đứng,dung_voi_mo_ta
chất_lượng,chất_lượng,khen_chat_luong
h si s sii s si si si siu g gs i si s si e i e e i e i eu e i e i e i,h si s sii s si si si siu g gs i si s si e i e e i e i eu e i e i e i,khen_chat_luong
chất_liệu hàng y hình giao hàng nhanh_chóng,chất_liệu hàng y hình giao hàng nhanh_chóng,khen_giao_hang
anh shipper thân_thiện,anh shipper thân_thiện,khen_giao_hang
đúng với mô tảy hình giao hàng nhanh_chóng anh shipper thân_thiện,đúng với mô tảy hình giao hàng nhanh_chóng anh shipper thân_thiện,khen_giao_hang
chất_liệu bánh_mì,chất_liệu bánh_mì,trung_tinh
đúng với mô_tả hơi sai mô_tả,đúng với mô_tả hơi sai mô_tả,dung_voi_mo_ta
giao sai mẫu,giao sai mẫu,trung_tinh
chất_liệu ko btt,chất_liệu ko btt,trung_tinh
màu_sắc trắng gấu,màu_sắc trắng gấu,trung_tinh
đẹp nên mua nha ak mn,đẹp nên mua nha ak mn,khen_chat_luong
vs giá hạt rẻ này thì nên mua,vs giá hạt rẻ này thì nên mua,de_xuat_mua
và tặng shop sao o nha ak,và tặng shop sao o nha ak,trung_tinh
đúng với mô_tả đúng như mô_tả,đúng với mô_tả đúng như mô_tả,dung_voi_mo_ta
chất_liệu gì hông biết,chất_liệu gì hông biết,trung_tinh
dép đúng như hình moi người nên mua,dép đúng như hình moi người nên mua,dung_voi_mo_ta
ship bơ giao hàng nhanh,ship bơ giao hàng nhanh,khen_giao_hang
đúng với mô_tả rất hài_lòng lần sau sẽ ủng_hộ nơa,đúng với mô_tả rất hài_lòng lần sau sẽ ủng_hộ nơa,dung_voi_mo_ta
chất_liệu dẹp dày đẹp,chất_liệu dẹp dày đẹp,khen_chat_luong
dép y hình rất đẹp dép dày,dép y hình rất đẹp dép dày,khen_chat_luong
rất hài_long,rất hài_long,trung_tinh
chất_liệu kha tot,chất_liệu kha tot,trung_tinh
màu_sắc giong hinh,màu_sắc giong hinh,trung_tinh
đúng với mô_tả dep hoi rach o cho con gau nhung hang van ok nha moi nguoi,đúng với mô_tả dep hoi rach o cho con gau nhung hang van ok nha moi nguoi,khen_chat_luong
nen mua nha,nen mua nha,trung_tinh
đúng với mô_tả đúng vs ảnh của shop mô_tả,đúng với mô_tả đúng vs ảnh của shop mô_tả,dung_voi_mo_ta
hàng đẹp giá rẻ mn nên mua ủng_hộ shop nha,hàng đẹp giá rẻ mn nên mua ủng_hộ shop nha,khen_chat_luong
chất_liệu để chất_liệu vải nhưng mua về là mút,chất_liệu để chất_liệu vải nhưng mua về là mút,trung_tinh
màu_sắc rất đẹp,màu_sắc rất đẹp,khen_chat_luong
đúng với mô_tả rất tuyệt,đúng với mô_tả rất tuyệt,khen_chat_luong
dép khá tốt và rất rẻ chỉ có k,dép khá tốt và rất rẻ chỉ có k,khen_chat_luong
chất_liệu rất tốt,chất_liệu rất tốt,khen_chat_luong
đúng với mô_tả tuyệt_vời,đúng với mô_tả tuyệt_vời,khen_chat_luong
rất tốt_giống như hình,rất tốt_giống như hình,khen_chat_luong
sau_này sẽ quay lại ủng_hộ,sau_này sẽ quay lại ủng_hộ,de_xuat_mua
màu_sắc trăng ơ,màu_sắc trăng ơ,trung_tinh
đúng với mô_tả đ k,đúng với mô_tả đ k,dung_voi_mo_ta
chất_liệu chắc bền,chất_liệu chắc bền,khen_chat_luong
xuất_sắc luôn mng ơi,xuất_sắc luôn mng ơi,trung_tinh
mình mua đc giá k mà dép đỉnh vãi luôn í,mình mua đc giá k mà dép đỉnh vãi luôn í,gia_tri_gia
nên mua nha mng,nên mua nha mng,de_xuat_mua
đúng với mô_tả không đúng,đúng với mô_tả không đúng,phan_nan_chat_luong
chất_liệu ch x đem về,chất_liệu ch x đem về,trung_tinh
màu_sắc ch x đem về,màu_sắc ch x đem về,trung_tinh
đúng với mô_tả ch x đem về,đúng với mô_tả ch x đem về,dung_voi_mo_ta
màu_sắc đung mau mik lưa,màu_sắc đung mau mik lưa,trung_tinh
đúng với mô_tả san ph âm giông như trong hinh đep,đúng với mô_tả san ph âm giông như trong hinh đep,dung_voi_mo_ta
chất_liệu cũng tạm đc,chất_liệu cũng tạm đc,trung_tinh
tuyệt_vời đóng hàng cũng chắc_chắn,tuyệt_vời đóng hàng cũng chắc_chắn,khen_chat_luong
đúng với mô tản hưng hình con gấu hơi lạ,đúng với mô tản hưng hình con gấu hơi lạ,trung_tinh
chất_liệu tốt cứng,chất_liệu tốt cứng,khen_chat_luong
tốt,tốt,khen_chat_luong
đúng với mô_tả đúng đẹp lâm lun đúng như ảnh đế cao cmm,đúng với mô_tả đúng đẹp lâm lun đúng như ảnh đế cao cmm,khen_chat_luong
chất_liệu xinh h,chất_liệu xinh h,khen_chat_luong
rất êm và hàng đúng như quảng_cáo mình cũng muốn mua với giá rẻ lần sau sẽ mua tiếp,rất êm và hàng đúng như quảng_cáo mình cũng muốn mua với giá rẻ lần sau sẽ mua tiếp,khen_chat_luong
đúng với mô_tả mười điểm khỏi bàn,đúng với mô_tả mười điểm khỏi bàn,dung_voi_mo_ta
màu_sắc đu g,màu_sắc đu g,trung_tinh
đúng với mô_tả du g mô_tả,đúng với mô_tả du g mô_tả,dung_voi_mo_ta
ko còn gì để nói,ko còn gì để nói,trung_tinh
đẹp lắm mng cảm_ơn shop nha,đẹp lắm mng cảm_ơn shop nha,khen_chat_luong
ta nói chỉ k mà đc đôi dép mờ ê mê luôn sao o cho shop luôn,ta nói chỉ k mà đc đôi dép mờ ê mê luôn sao o cho shop luôn,trung_tinh
đúng với mô_tả b t h,đúng với mô_tả b t h,dung_voi_mo_ta
chất_liệu br h,chất_liệu br h,trung_tinh
k bt sao mua với giá k luôn,k bt sao mua với giá k luôn,gia_tri_gia
màu_sắc trắng đẹp,màu_sắc trắng đẹp,khen_chat_luong
đúng với mô_tả quá chuẩn luôn,đúng với mô_tả quá chuẩn luôn,khen_chat_luong
đáng mua đấy,đáng mua đấy,gia_tri_gia
đúng với mô_tả vừa đẹp,đúng với mô_tả vừa đẹp,khen_chat_luong
sản_phẩm mình mua rất hợp,sản_phẩm mình mua rất hợp,trung_tinh
màu_sắc đúng với hình_ảnh,màu_sắc đúng với hình_ảnh,trung_tinh
đúng với mô_tả rất đúng với mô_tả rất đẹp,đúng với mô_tả rất đúng với mô_tả rất đẹp,khen_chat_luong
màu_sắc trắng gấu đen,màu_sắc trắng gấu đen,trung_tinh
chất_liệu chất_liệu bền dẻo,chất_liệu chất_liệu bền dẻo,khen_chat_luong
màu_sắc đúng màu,màu_sắc đúng màu,dung_voi_mo_ta
chất_liệu tạm ổn,chất_liệu tạm ổn,khen_chat_luong
đúng với mô_tả giống với hình,đúng với mô_tả giống với hình,dung_voi_mo_ta
với giá tiền thì cx đc,với giá tiền thì cx đc,gia_tri_gia
chất_liệu n h,chất_liệu n h,trung_tinh
đúng với mô_tả đú g,đúng với mô_tả đú g,dung_voi_mo_ta
sp đẹp đúng vs miêu_tả,sp đẹp đúng vs miêu_tả,khen_chat_luong
dép ổn đẹp,dép ổn đẹp,khen_chat_luong
đúng với mô_tả bị lỗi ko giống ảnh,đúng với mô_tả bị lỗi ko giống ảnh,phan_nan_chat_luong
rộng quá còn bị lỗi ko như mik nghĩ,rộng quá còn bị lỗi ko như mik nghĩ,phan_nan_chat_luong
chất_liệu đúng như ảnh,chất_liệu đúng như ảnh,trung_tinh
đúng với mô_tả hàng đẹp ạ,đúng với mô_tả hàng đẹp ạ,khen_chat_luong
chất_liệu tốt dày,chất_liệu tốt dày,khen_chat_luong
đúng với mô_tả thiếu hình con chuột,đúng với mô_tả thiếu hình con chuột,dung_voi_mo_ta
chất_liệu chuẩn,chất_liệu chuẩn,khen_chat_luong
đúng với mô_tả h k có hình con gấu,đúng với mô_tả h k có hình con gấu,dung_voi_mo_ta
chất_liệu đúng,chất_liệu đúng,trung_tinh
sản_phẩm rất tốt,sản_phẩm rất tốt,khen_chat_luong
đúng với mô_tả hàng đẹp lắm sốp,đúng với mô_tả hàng đẹp lắm sốp,khen_chat_luong
hàng đẹp lắm sốp,hàng đẹp lắm sốp,khen_chat_luong
êm lắm nên mua,êm lắm nên mua,khen_chat_luong
chất_liệu ko giống mt lắm,chất_liệu ko giống mt lắm,trung_tinh
cx đc sợ vs giá thị_trường thì ok,cx đc sợ vs giá thị_trường thì ok,khen_chat_luong
chất_liệu k biết,chất_liệu k biết,trung_tinh
giao nhầm mẫu đặt nhưng hàng cũng ổn,giao nhầm mẫu đặt nhưng hàng cũng ổn,khen_chat_luong
chất_liệu rất mềm,chất_liệu rất mềm,khen_chat_luong
đúng với mô_tả rất tốt,đúng với mô_tả rất tốt,khen_chat_luong
đúng với mô_tả quá xuất_sắc,đúng với mô_tả quá xuất_sắc,dung_voi_mo_ta
chất_liệu mền cứng,chất_liệu mền cứng,trung_tinh
màu_sắc màu trắng_đen,màu_sắc màu trắng_đen,trung_tinh
màu_sắc e hit e,màu_sắc e hit e,trung_tinh
đúng với mô tảo k k,đúng với mô tảo k k,trung_tinh
chất_liệu nhẹ tốt,chất_liệu nhẹ tốt,khen_chat_luong
đúng với mô_tả quá xịn,đúng với mô_tả quá xịn,khen_chat_luong
xịn,xịn,khen_chat_luong
mk săn đc đ rất đẹp và ok phải gọi là trên cả tuyệt_vời,mk săn đc đ rất đẹp và ok phải gọi là trên cả tuyệt_vời,khen_chat_luong
sản_phẩm tốt giao nhanh ship thân_thiện rất hài_lòng về sản_phẩm,sản_phẩm tốt giao nhanh ship thân_thiện rất hài_lòng về sản_phẩm,khen_chat_luong
dép đẹp và xịn chất_lượng dép tuyệt_vời,dép đẹp và xịn chất_lượng dép tuyệt_vời,khen_chat_luong
đúng với mô_tả đẹp hơn mô_tả,đúng với mô_tả đẹp hơn mô_tả,khen_chat_luong
đúng với mô_tả sẽ ủng_hộ,đúng với mô_tả sẽ ủng_hộ,dung_voi_mo_ta
đúng với mô_tả hơi to,đúng với mô_tả hơi to,dung_voi_mo_ta
mang ok nhưng đặt lầy hàng về trên ảnh có hình về ko có,mang ok nhưng đặt lầy hàng về trên ảnh có hình về ko có,khen_chat_luong
chất_liệu thù cũng đc tho y,chất_liệu thù cũng đc tho y,trung_tinh
nhận hàng rất nhanh,nhận hàng rất nhanh,khen_giao_hang
dép đẹp rất là oki,dép đẹp rất là oki,khen_chat_luong
mn người nên đặt nha,mn người nên đặt nha,trung_tinh
không giao đúng sie mà tôi đã chọn,không giao đúng sie mà tôi đã chọn,trung_tinh
không giao đúng mẫu mà tôi đã chọn,không giao đúng mẫu mà tôi đã chọn,trung_tinh
chất_liệu rất đẹp,chất_liệu rất đẹp,khen_chat_luong
màu_sắc đúng chuẩn,màu_sắc đúng chuẩn,khen_chat_luong
đúng với mô_tả đúng giống như ảnh,đúng với mô_tả đúng giống như ảnh,dung_voi_mo_ta
hàng rất đẹp và tốt ạ,hàng rất đẹp và tốt ạ,khen_chat_luong
đúng với mô_tả dép rất đẹp rất hài_lòng,đúng với mô_tả dép rất đẹp rất hài_lòng,khen_chat_luong
cảm_ơn shop,cảm_ơn shop,khen_dich_vu
đẹp lắm ạ,đẹp lắm ạ,khen_chat_luong
đúng với mô_tả ko giống như hình vì con gấu kia phải in lên,đúng với mô_tả ko giống như hình vì con gấu kia phải in lên,dung_voi_mo_ta
chất_liệu khá ok,chất_liệu khá ok,khen_chat_luong
đúng với mô_tả cũng giống dép,đúng với mô_tả cũng giống dép,dung_voi_mo_ta
sản_phẩm khá ok hợp giá tiền,sản_phẩm khá ok hợp giá tiền,khen_chat_luong
nhận hàng hay chưa nhận kệ người,nhận hàng hay chưa nhận kệ người,phan_nan_giao_hang
shop e e nhiều chuyện quá,shop e e nhiều chuyện quá,trung_tinh
dép ok nè,dép ok nè,khen_chat_luong
nhận hàng ngoài sức tưởng_tượng,nhận hàng ngoài sức tưởng_tượng,trung_tinh
đóng_gói kỹ,đóng_gói kỹ,khen_giao_hang
rất là đẹp dịch_vụ quá tốt mn nên mua thử nhé,rất là đẹp dịch_vụ quá tốt mn nên mua thử nhé,khen_chat_luong
chất_liệu siêu nhẹ,chất_liệu siêu nhẹ,khen_chat_luong
màu_sắc trắng en,màu_sắc trắng en,trung_tinh
đúng với mô_tả giống hình nhưng k có con gấu,đúng với mô_tả giống hình nhưng k có con gấu,dung_voi_mo_ta
giao dép trơn k có hình gấu nhưng săn c giá rẻ nên ok oy,giao dép trơn k có hình gấu nhưng săn c giá rẻ nên ok oy,khen_chat_luong
dép đế cao_dày dặn nhma be vé đang iu trông buồn_cười lắm nch là giá này xinh q u ã i khỏi phải bàn ship thì chịu_khó chạy thẳng nhà ka ka,dép đế cao_dày dặn nhma be vé đang iu trông buồn_cười lắm nch là giá này xinh q u ã i khỏi phải bàn ship thì chịu_khó chạy thẳng nhà ka ka,khen_chat_luong
sản_phẩm tốt giá rẻ mà phụ hợp mang đi,sản_phẩm tốt giá rẻ mà phụ hợp mang đi,khen_chat_luong
chất_liệu k nói nhiều cho shop sao vì hàng quá đẹp,chất_liệu k nói nhiều cho shop sao vì hàng quá đẹp,khen_chat_luong
áp mã giảm_giá còn k quá tuyệt_vời,áp mã giảm_giá còn k quá tuyệt_vời,khen_chat_luong
xuất_sắc,xuất_sắc,trung_tinh
chất_liệu tốt giao hàng nhanh_chóng rất thích,chất_liệu tốt giao hàng nhanh_chóng rất thích,khen_chat_luong
bũa sau đặt tiếp,bũa sau đặt tiếp,de_xuat_mua
giao hàng hơi lâu nhưng_mà dép đẹp lắm,giao hàng hơi lâu nhưng_mà dép đẹp lắm,phan_nan_giao_hang
mình không ở nhà anh shipper để ở ngoài hiên cho lun n,mình không ở nhà anh shipper để ở ngoài hiên cho lun n,khen_giao_hang
màu_sắc chuẩn nhu hình,màu_sắc chuẩn nhu hình,khen_chat_luong
lần đầu mua hang của shop rất ưng ạ,lần đầu mua hang của shop rất ưng ạ,trung_tinh
rất tuyệt_vời sao lun,rất tuyệt_vời sao lun,khen_chat_luong
đúng với mô_tả đi rất mêm chân và đẹp,đúng với mô_tả đi rất mêm chân và đẹp,khen_chat_luong
màu_sắc màu trắng,màu_sắc màu trắng,trung_tinh
màu_sắc không có con gấu in chỉ có con gấu dán thôi,màu_sắc không có con gấu in chỉ có con gấu dán thôi,trung_tinh
chất_liệu cx tốt,chất_liệu cx tốt,khen_chat_luong
nma hơi nhỏ_xíu,nma hơi nhỏ_xíu,trung_tinh
uớc có cỡ to hơn,uớc có cỡ to hơn,trung_tinh
rất đẹp nên ủng_hộ shop nha,rất đẹp nên ủng_hộ shop nha,khen_chat_luong
phù_hợp,phù_hợp,trung_tinh
đúng với mô tảo ke e,đúng với mô tảo ke e,trung_tinh
chất_liệu nhẹ,chất_liệu nhẹ,khen_chat_luong
đúng với mô_tả chuẩn,đúng với mô_tả chuẩn,khen_chat_luong
hơi rộng nhưng đúng sản_phẩm đúng chất_lượng nên cho sao luôn,hơi rộng nhưng đúng sản_phẩm đúng chất_lượng nên cho sao luôn,khen_chat_luong
mình đã nhận được hàng dép đẹp,mình đã nhận được hàng dép đẹp,khen_chat_luong
sẽ ủng_hộ shop dài_hạn,sẽ ủng_hộ shop dài_hạn,trung_tinh
đúng với mô_tả đúng và còn rất đẹp ạ,đúng với mô_tả đúng và còn rất đẹp ạ,khen_chat_luong
