text,text_clean,intent
loa hơi rè nến không muốn nói là quá rè tào_lao cho đủ nhận su thôi,loa hơi rè nến không muốn nói là quá rè tào_lao cho đủ nhận su thôi,trung_tinh
tạm còn nghe ok phải mua loại nhiều tiền hơn ship nhanh_chóng,tạm còn nghe ok phải mua loại nhiều tiền hơn ship nhanh_chóng,khen_chat_luong
mua một cái loa vs giá chỉ k,mua một cái loa vs giá chỉ k,gia_tri_gia
nên ko đòi_hỏi,nên ko đòi_hỏi,trung_tinh
giao hàng nhanh đóng_gói cẩn_thận loa nhỏ gọn nma âm_thanh khá to mua đc với giá siêu hời nên kh có thắc_mắc gì nhiều hình_ảnh mang tính lượm xu,giao hàng nhanh đóng_gói cẩn_thận loa nhỏ gọn nma âm_thanh khá to mua đc với giá siêu hời nên kh có thắc_mắc gì nhiều hình_ảnh mang tính lượm xu,khen_giao_hang
ngon_lành cành đào,ngon_lành cành đào,khen_chat_luong
dây sạt ngắn quá ko biết gắn dây sạt dài vào có bị sao ko nữa,dây sạt ngắn quá ko biết gắn dây sạt dài vào có bị sao ko nữa,trung_tinh
tính_năng nổi_bật nghe to rõ,tính_năng nổi_bật nghe to rõ,trung_tinh
loa nghe to rõ đóng_gói khá chắc_chắn giao hàng nhanh vs giá rẻ như này thì ko còn gì để nói nữa sao cho shop,loa nghe to rõ đóng_gói khá chắc_chắn giao hàng nhanh vs giá rẻ như này thì ko còn gì để nói nữa sao cho shop,khen_chat_luong
ik như hình_như nói_chung là sản_phẩm tốt,ik như hình_như nói_chung là sản_phẩm tốt,khen_chat_luong
tính_năng nổi_bật rất đẹp,tính_năng nổi_bật rất đẹp,khen_chat_luong
ảnh mang tính_chất nhận xu nhưng_mà loa hơi bé âm_thanh ko đu oc rõ,ảnh mang tính_chất nhận xu nhưng_mà loa hơi bé âm_thanh ko đu oc rõ,trung_tinh
mua dùng được lần xong hỏng phí tiền mua cái này thì cũng không_thể nói được gì cả đâu ra v,mua dùng được lần xong hỏng phí tiền mua cái này thì cũng không_thể nói được gì cả đâu ra v,phan_nan_chat_luong
anh ship hàng tốt_tính nữa,anh ship hàng tốt_tính nữa,khen_chat_luong
tuyệt_vời còn tặng thêm một dây sạc nữa,tuyệt_vời còn tặng thêm một dây sạc nữa,khen_chat_luong
tính_năng nổi_bật đèn tốt âm_thanh chuẩn,tính_năng nổi_bật đèn tốt âm_thanh chuẩn,khen_chat_luong
chất_lượng sản_phẩm tốt không giá_thành hợp_lý,chất_lượng sản_phẩm tốt không giá_thành hợp_lý,khen_chat_luong
loa nhỏ nhỏ dễ_thương mấy đứa bé nhà mình thích hơn mình chúng cứ cầm chạy quanh nhà_hát theo nhạc,loa nhỏ nhỏ dễ_thương mấy đứa bé nhà mình thích hơn mình chúng cứ cầm chạy quanh nhà_hát theo nhạc,trung_tinh
tính_năng nổi_bật đèn led nhiều màu,tính_năng nổi_bật đèn led nhiều màu,trung_tinh
chất_lượng sản_phẩm loa hơi nhỏ,chất_lượng sản_phẩm loa hơi nhỏ,khen_chat_luong
tính_năng nổi_bật nghe nhạc kết_nối blu eto ot h,tính_năng nổi_bật nghe nhạc kết_nối blu eto ot h,trung_tinh
chất_lượng sản_phẩm nói_chung là tạm được,chất_lượng sản_phẩm nói_chung là tạm được,khen_chat_luong
tính_năng nổi_bật có khá nhiều tính_năng,tính_năng nổi_bật có khá nhiều tính_năng,trung_tinh
sản_phẩm khá ok âm_thanh nghe cũng được,sản_phẩm khá ok âm_thanh nghe cũng được,khen_chat_luong
tính_năng nổi_bật có_thể chớp nháy theo nhạc,tính_năng nổi_bật có_thể chớp nháy theo nhạc,trung_tinh
giá thàng khá ổn so với cái loa,giá thàng khá ổn so với cái loa,khen_chat_luong
nghe không to lắm mà cũng k nhỏ lắm,nghe không to lắm mà cũng k nhỏ lắm,trung_tinh
vừa vừa,vừa vừa,trung_tinh
tính_năng nổi_bật không kết_nối được dì luôn nge ko đ ư ơ c khiên mn đừng nên mua,tính_năng nổi_bật không kết_nối được dì luôn nge ko đ ư ơ c khiên mn đừng nên mua,de_xuat_mua
tính_năng nổi_bật đèn led xịn,tính_năng nổi_bật đèn led xịn,khen_chat_luong
tb tặng giá_trị cho lần nạp thẻ đầu_tiên trên my viet tel vào chủ_nhật ngày,tb tặng giá_trị cho lần nạp thẻ đầu_tiên trên my viet tel vào chủ_nhật ngày,gia_tri_gia
tiền khuyến_mại sử_dụng nội mạng trong ngày,tiền khuyến_mại sử_dụng nội mạng trong ngày,trung_tinh
giảm thêm khi nạp tại ht tp s my v t,giảm thêm khi nạp tại ht tp s my v t,khen_chat_luong
lin k nap tien cn,lin k nap tien cn,trung_tinh
lh đ,lh đ,trung_tinh
trân_trọng,trân_trọng,trung_tinh
tính_năng nổi_bật chuyển bài dừng nhạc trên loa được,tính_năng nổi_bật chuyển bài dừng nhạc trên loa được,trung_tinh
loa nhỏ nhưng_mà dùng rất tốt,loa nhỏ nhưng_mà dùng rất tốt,khen_chat_luong
tui sẽ để video cho mn nghe đoạn nhạc nha,tui sẽ để video cho mn nghe đoạn nhạc nha,trung_tinh
tính_năng nổi_bật ok ổn ức_chế he he éc ha_ha ha_ha ha mình cũng có_thể là do người ta không có gì là_lạ đâu mà phả,tính_năng nổi_bật ok ổn ức_chế he he éc ha_ha ha_ha ha mình cũng có_thể là do người ta không có gì là_lạ đâu mà phả,khen_chat_luong
g h hg xe v tb n n m,g h hg xe v tb n n m,trung_tinh
tính_năng nổi_bật có đèn led,tính_năng nổi_bật có đèn led,trung_tinh
lần đầu mua của shop cảm_thấy sản_phẩm cũng tốt nhỏ và nhẹ hơn mình nghĩ với giá tiền đấy thì mua cũng đc mọi người nên mua,lần đầu mua của shop cảm_thấy sản_phẩm cũng tốt nhỏ và nhẹ hơn mình nghĩ với giá tiền đấy thì mua cũng đc mọi người nên mua,khen_chat_luong
sản_phẩm tốt chất_lượng và giao hàng nhanh sẽ luôn_luôn ủng_hộ shop,sản_phẩm tốt chất_lượng và giao hàng nhanh sẽ luôn_luôn ủng_hộ shop,khen_chat_luong
hàng khá ok nhưng em không có thời_gian chụp ảnh với quay video shop thông_cảm o,hàng khá ok nhưng em không có thời_gian chụp ảnh với quay video shop thông_cảm o,khen_chat_luong
tính_năng nổi_bật loa,tính_năng nổi_bật loa,trung_tinh
đơn hàng k,đơn hàng k,trung_tinh
nhưng loa hơi è,nhưng loa hơi è,trung_tinh
chất_lượng sản_phẩm loa được rất tốt nhưng hơi nhẹ làm cầm dễ rơi,chất_lượng sản_phẩm loa được rất tốt nhưng hơi nhẹ làm cầm dễ rơi,khen_chat_luong
tốt ko phải bàn,tốt ko phải bàn,khen_chat_luong
chất_lượng sản_phẩm khá ok,chất_lượng sản_phẩm khá ok,khen_chat_luong
nó cũng kiểu mini thôi m,nó cũng kiểu mini thôi m,trung_tinh
đèn chóp cũng ok lém,đèn chóp cũng ok lém,khen_chat_luong
loa chỉ to hơn âm_lượng đt tí thôi,loa chỉ to hơn âm_lượng đt tí thôi,trung_tinh
đặt đc với giá k cũng ko dám nói nhiều,đặt đc với giá k cũng ko dám nói nhiều,gia_tri_gia
video và hình_ảnh chỉ mang tính_chất nhận xu hoi,video và hình_ảnh chỉ mang tính_chất nhận xu hoi,trung_tinh
tính_năng nổi_bật kết_nối blu tút,tính_năng nổi_bật kết_nối blu tút,trung_tinh
sản_phẩm tốt mk mua về chơi nhưng bố_mẹ mo cx thích mọi người nên mua,sản_phẩm tốt mk mua về chơi nhưng bố_mẹ mo cx thích mọi người nên mua,khen_chat_luong
k mà chất lương nha,k mà chất lương nha,trung_tinh
nhỏ gọn,nhỏ gọn,trung_tinh
loa nghe ok k quá to cug k qua nhỏ,loa nghe ok k quá to cug k qua nhỏ,khen_chat_luong
chất_lượng sản_phẩm loa nhỏ mà cũng ok nghe nhạc các kiểu cũng dc hơn tiếng mà_lại săn dc giá k nên tuyệt_vời,chất_lượng sản_phẩm loa nhỏ mà cũng ok nghe nhạc các kiểu cũng dc hơn tiếng mà_lại săn dc giá k nên tuyệt_vời,khen_chat_luong
nhận xử n k ke ka mm d d sn d n sn an as n s nsnd n xn d n xn,nhận xử n k ke ka mm d d sn d n sn an as n s nsnd n xn d n xn,trung_tinh
tính_năng nổi_bật loa rè,tính_năng nổi_bật loa rè,trung_tinh
không biết lúc gửi hàng cho khách thì shop có kiểm_tra không mà loa kém chất_lượng,không biết lúc gửi hàng cho khách thì shop có kiểm_tra không mà loa kém chất_lượng,phan_nan_chat_luong
thấy mọi người đều đánh_giá sao khen shop về cả chất_lượng sản_phẩm cũng như cách phục_vụ nên khá tin_tưởng nhưng ai_ngờ,thấy mọi người đều đánh_giá sao khen shop về cả chất_lượng sản_phẩm cũng như cách phục_vụ nên khá tin_tưởng nhưng ai_ngờ,khen_chat_luong
mong shop rút kinh_nghiệm cho những đơn sau,mong shop rút kinh_nghiệm cho những đơn sau,trung_tinh
hình_ảnh và video chỉ mang tính_chất nhận xuu,hình_ảnh và video chỉ mang tính_chất nhận xuu,trung_tinh
dép mang êm giao hàng nhanh,dép mang êm giao hàng nhanh,khen_chat_luong
duyên duy yên n,duyên duy yên n,trung_tinh
ở ân_thi ai cần tìm việc_làm thêm tại nhà không,ở ân_thi ai cần tìm việc_làm thêm tại nhà không,khen_chat_luong
lương ăn_theo sản_phẩm đồng sản_phẩm lương tháng triệu bình_thường,lương ăn_theo sản_phẩm đồng sản_phẩm lương tháng triệu bình_thường,trung_tinh
ai có nhu_cầu thì nhắn_tin trực_tiếp alo,ai có nhu_cầu thì nhắn_tin trực_tiếp alo,trung_tinh
chất_liệu k bit s,chất_liệu k bit s,trung_tinh
mới nhận hàng,mới nhận hàng,trung_tinh
sk h h n d g k là al sơn chúc ấy đúng thì dụ b hoá thức này cũng đẹp lắm nha bạn,sk h h n d g k là al sơn chúc ấy đúng thì dụ b hoá thức này cũng đẹp lắm nha bạn,khen_chat_luong
chất_liệu lông,chất_liệu lông,trung_tinh
lông mềm mịn,lông mềm mịn,khen_chat_luong
đúng sie đúng mẫu vận_chuyển nhanh tot t,đúng sie đúng mẫu vận_chuyển nhanh tot t,khen_giao_hang
đi linh_tinh trong nhà thì cũng ok còn đâu là với giá tiền n vay k thể_nào muốn đẹp dc rồi,đi linh_tinh trong nhà thì cũng ok còn đâu là với giá tiền n vay k thể_nào muốn đẹp dc rồi,khen_chat_luong
rất ưng luôn ạ,rất ưng luôn ạ,trung_tinh
mn lên mua nha,mn lên mua nha,trung_tinh
lần sau sẽ ủng_hộ shop tiếp,lần sau sẽ ủng_hộ shop tiếp,trung_tinh
chuẩn sie lông ít mỏng nhanh bẩn,chuẩn sie lông ít mỏng nhanh bẩn,khen_chat_luong
ai sạch_sẽ ưa giữ_gìn lên mua mn ơi,ai sạch_sẽ ưa giữ_gìn lên mua mn ơi,trung_tinh
mình đặt đen mà shop ơi,mình đặt đen mà shop ơi,trung_tinh
nhưng vì săn sa le đồng nên tha_thứ nhé,nhưng vì săn sa le đồng nên tha_thứ nhé,trung_tinh
shop giao đúng s mình đi hơi rộng nhưng_mà vẫn xinh,shop giao đúng s mình đi hơi rộng nhưng_mà vẫn xinh,khen_chat_luong
dép đẹp ậvabs sia ba bs k sb s ậnbs xy g d b d bis s v s h h x bs b,dép đẹp ậvabs sia ba bs k sb s ậnbs xy g d b d bis s v s h h x bs b,khen_chat_luong
chất_liệu bình_thường,chất_liệu bình_thường,trung_tinh
màu_sắc đặt màu đen giao màu nâu,màu_sắc đặt màu đen giao màu nâu,trung_tinh
đúng với mô_tả không đúng với mô_tả,đúng với mô_tả không đúng với mô_tả,phan_nan_chat_luong
đặt màu đen mà giao ra màu nâu,đặt màu đen mà giao ra màu nâu,trung_tinh
chất_liệu va ri,chất_liệu va ri,trung_tinh
đúng với mô_tả chắc vậy,đúng với mô_tả chắc vậy,khen_chat_luong
đặt giao nói_chung cũng được,đặt giao nói_chung cũng được,trung_tinh
chất_liệu loong cừu,chất_liệu loong cừu,trung_tinh
hàng đpe đế dẻo giao hàng nhanh mn nên mua ạ,hàng đpe đế dẻo giao hàng nhanh mn nên mua ạ,khen_giao_hang
chất_liệu lông cừu,chất_liệu lông cừu,trung_tinh
đúng với mô tảk giống hình lắm,đúng với mô tảk giống hình lắm,dung_voi_mo_ta
không có chữ ở giữa dép,không có chữ ở giữa dép,trung_tinh
đế màu trắng k cùng màu đen nhưng cũng đẹp mua được giá k ok,đế màu trắng k cùng màu đen nhưng cũng đẹp mua được giá k ok,khen_chat_luong
thoai mai dat a co ngay g b ngay dat a toc do cao de truy cap ung_dung oom chi voi,thoai mai dat a co ngay g b ngay dat a toc do cao de truy cap ung_dung oom chi voi,trung_tinh
d ngay,d ngay,trung_tinh
chi tiet lien he,chi tiet lien he,trung_tinh
chất_liệu bông,chất_liệu bông,trung_tinh
đẹp giống trong hình rất ưng,đẹp giống trong hình rất ưng,khen_chat_luong
chất_liệu long,chất_liệu long,trung_tinh
đúng với mô_tả dép đúng màu,đúng với mô_tả dép đúng màu,dung_voi_mo_ta
dép điệp nên mua rẻ oke k chê đi đâu đc nói_chung là oke oke oke nha ok ok ok nhìu lâm,dép điệp nên mua rẻ oke k chê đi đâu đc nói_chung là oke oke oke nha ok ok ok nhìu lâm,khen_chat_luong
gia_đình là thứ tồn_tại duy_nhất còn những thứ khác có hay không thì cũng không quan_trọng,gia_đình là thứ tồn_tại duy_nhất còn những thứ khác có hay không thì cũng không quan_trọng,trung_tinh
đẹp rẽ nên mua,đẹp rẽ nên mua,khen_chat_luong
dép mềm và đẹp lắm hình_ảnh và video chỉ mang tính_chất minh_hoạ,dép mềm và đẹp lắm hình_ảnh và video chỉ mang tính_chất minh_hoạ,khen_chat_luong
giay đep ma re bé tuoi m sn g vua s giao hang tuong đoi k châm k nhanh se ung hô tiep,giay đep ma re bé tuoi m sn g vua s giao hang tuong đoi k châm k nhanh se ung hô tiep,khen_giao_hang
dép siu u đẹp p lu o on n nha a mn,dép siu u đẹp p lu o on n nha a mn,khen_chat_luong
đáng tiền n nên n mua a nha a,đáng tiền n nên n mua a nha a,gia_tri_gia
shop nên xem_lại mặt_hàng này,shop nên xem_lại mặt_hàng này,trung_tinh
đẹp hơn nhiều so với các bạn có_thể tham_khảo thêm về việc này thì,đẹp hơn nhiều so với các bạn có_thể tham_khảo thêm về việc này thì,khen_chat_luong
sản ph âm đẹp rẻ ạ nên mua mn nhe e,sản ph âm đẹp rẻ ạ nên mua mn nhe e,khen_chat_luong
shop chuẩn_bị hàng,shop chuẩn_bị hàng,khen_chat_luong
dép dính chưa chắc,dép dính chưa chắc,khen_chat_luong
nhưng săn được với giá rẻ nên cũng tạm,nhưng săn được với giá rẻ nên cũng tạm,gia_tri_gia
màu_sắc đẹp_mắt,màu_sắc đẹp_mắt,khen_chat_luong
chất_lượng tốt đúng màu,chất_lượng tốt đúng màu,khen_chat_luong
khá mềm và nhẹ,khá mềm và nhẹ,khen_chat_luong
đẹp shop nhiệt_tình,đẹp shop nhiệt_tình,khen_chat_luong
đóng cẩn_thận,đóng cẩn_thận,trung_tinh
rất đẹp lông mềm đi ấm thật ấy đáng mua lần sau,rất đẹp lông mềm đi ấm thật ấy đáng mua lần sau,khen_chat_luong
màu_sắc ko giống ảnh cho lắm,màu_sắc ko giống ảnh cho lắm,trung_tinh
đúng với mô_tả cũng được,đúng với mô_tả cũng được,dung_voi_mo_ta
shop gửi cho mình nhầm s đặt gửi,shop gửi cho mình nhầm s đặt gửi,trung_tinh
đóng_gói đẹp giao hàng nhanh,đóng_gói đẹp giao hàng nhanh,khen_chat_luong
hình_ảnh chỉ mang tính_chất nhận xu thôi nhưng_mà sản_phẩm rất đẹp đáng tiền,hình_ảnh chỉ mang tính_chất nhận xu thôi nhưng_mà sản_phẩm rất đẹp đáng tiền,khen_chat_luong
đúng với mô_tả không giống trong hình một_chút nào,đúng với mô_tả không giống trong hình một_chút nào,dung_voi_mo_ta
hàng không như mình mong_đợi méo_mó sứt chỉ đôi này chỉ nên đi trong nhà đế dép là xốp nói_chung là với giá_như vậy thì không dám đòi_hỏi thêm nên chỉ cho sao thôi,hàng không như mình mong_đợi méo_mó sứt chỉ đôi này chỉ nên đi trong nhà đế dép là xốp nói_chung là với giá_như vậy thì không dám đòi_hỏi thêm nên chỉ cho sao thôi,khen_chat_luong
sẽ ủng_hộ shop típ,sẽ ủng_hộ shop típ,trung_tinh
chất_liệu len,chất_liệu len,trung_tinh
hay lam moi nguoi,hay lam moi nguoi,trung_tinh
như ảnh,như ảnh,trung_tinh
đơn săn sa le k siêu chất_lượng chó cắn k sao khá tốt êm mềm mang mát chân,đơn săn sa le k siêu chất_lượng chó cắn k sao khá tốt êm mềm mang mát chân,khen_chat_luong
hàng đẹp lắm ạ,hàng đẹp lắm ạ,khen_chat_luong
cảm_ơn shop đã tư_vấn nhiệt_tình,cảm_ơn shop đã tư_vấn nhiệt_tình,khen_dich_vu
dép xinh lắm mọi người ơi,dép xinh lắm mọi người ơi,khen_chat_luong
shop phục phụ rất tốt luôn ha_ha,shop phục phụ rất tốt luôn ha_ha,khen_chat_luong
người giao hàng thân_thiện,người giao hàng thân_thiện,khen_giao_hang
dép đẹp chuẩn sie giá rê nhe,dép đẹp chuẩn sie giá rê nhe,khen_chat_luong
